date,EUR,GBP,GEL
2022-06-01,0.93983,0.80176,3.0249
2022-06-02,0.93065,0.79497,3.0307
2022-06-03,0.9326,0.79949,3.0076
2022-06-04,0.93285,0.800737,2.9707
2022-06-05,0.93285,0.800737,2.9707
2022-06-06,0.93479,0.79778,2.9707
2022-06-07,0.93435,0.79405,2.9624
2022-06-08,0.93223,0.79715,2.9604
2022-06-09,0.93895,0.799135,2.9634
2022-06-10,0.95059,0.81205,2.9687
2022-06-11,0.950765,0.811919,2.9622
2022-06-12,0.950765,0.811919,2.9622
2022-06-13,0.95762,0.82065,2.9622
2022-06-14,0.9595,0.83323,2.9687
2022-06-15,0.96293,0.82868,2.9631
2022-06-16,0.94655,0.80706,2.9436
2022-06-17,0.95493,0.82034,2.9358
2022-06-18,0.9528,0.817962,2.9239
2022-06-19,0.9528,0.817962,2.9239
2022-06-20,0.9505,0.81641,2.9239
2022-06-21,0.94924,0.81493,2.934
2022-06-22,0.94548,0.81486,2.9277
2022-06-23,0.95168,0.81791,2.9326
2022-06-24,0.94821,0.81513,2.9355
2022-06-25,0.94725,0.815361,2.936
2022-06-26,0.94725,0.815361,2.936
2022-06-27,0.94368,0.81367,2.936
2022-06-28,0.95009,0.81972,2.9349
2022-06-29,0.9569,0.8247,2.9336
2022-06-30,0.9538,0.82116,2.9289
2022-07-01,0.96082,0.82978,2.9283
2022-07-02,0.9589,0.826105,2.9077
2022-07-03,0.9589,0.826105,2.9077
2022-07-04,0.95948,0.82599,2.9077
2022-07-05,0.976295,0.83853,2.8762
2022-07-06,0.982875,0.83926,2.871
2022-07-07,0.984765,0.83284,2.9038
2022-07-08,0.983805,0.83182,2.9119
2022-07-09,0.98175,0.83129,2.8896
2022-07-10,0.98175,0.83129,2.8896
2022-07-11,0.993565,0.84135,2.8896
2022-07-12,0.99365,0.83975,2.883
2022-07-13,0.991785,0.83885,2.8745
2022-07-14,1.000995,0.84859,2.8643
2022-07-15,0.992345,0.84402,2.8559
2022-07-16,0.99138,0.843526,2.8504
2022-07-17,0.99138,0.843562,2.8504
2022-07-18,0.983545,0.8348,2.8504
2022-07-19,0.976755,0.83291,2.8348
2022-07-20,0.981315,0.83552,2.8281
2022-07-21,0.982635,0.836825,2.8203
2022-07-22,0.976895,0.8323,2.8045
2022-07-23,0.979,0.833021,2.7986
2022-07-24,0.979,0.833021,2.7986
2022-07-25,0.978765,0.83012,2.7986
2022-07-26,0.987545,0.83157,2.7917
2022-07-27,0.988735,0.83025,2.7886
2022-07-28,0.985235,0.824946,2.7791
2022-07-29,0.981125,0.82208,2.7703
2022-07-30,0.97795,0.821355,2.7652
2022-07-31,0.97795,0.821355,2.7652
2022-08-01,0.973285,0.81439,2.7652
2022-08-02,0.980855,0.81868,2.7484
2022-08-03,0.985505,0.82392,2.7411
2022-08-04,0.976885,0.8231,2.7332
2022-08-05,0.982235,0.82806,2.7244
2022-08-08,0.980665,0.8276,2.7178
2022-08-09,0.978835,0.82775,2.7141
2022-08-10,0.968865,0.81675,2.71
2022-08-11,0.967985,0.818025,2.7086
2022-08-12,0.974995,0.82452,2.7016
2022-08-13,0.974325,0.823605,2.7089
2022-08-14,0.974325,0.823605,2.7089
2022-08-15,0.982865,0.8278,2.7089
2022-08-16,0.983485,0.82765,2.7877
2022-08-17,0.983526,0.83045,2.8019
2022-08-18,0.990335,0.83683,2.8019
2022-08-19,0.996405,0.84566,2.7891
2022-08-20,0.995835,0.845344,2.7908
2022-08-21,0.995835,0.845344,2.7908
2022-08-22,1.006325,0.84897,2.7908
2022-08-23,1.00235,0.844046,2.7896
2022-08-24,1.005195,0.84875,2.8
2022-08-25,1.004285,0.84622,2.8192
2022-08-26,1.002085,0.851175,2.8705
2022-08-27,1.00345,0.8511,2.8608
2022-08-28,1.00345,0.8511,2.8608
2022-08-29,0.998752,0.853255,2.8608
2022-08-30,0.997445,0.857975,2.8607
2022-08-31,0.994645,0.860025,2.9045
2022-09-01,1.005815,0.866875,2.9002
2022-09-02,1.002895,0.867665,2.9036
2022-09-05,1.006995,0.868445,2.8956
2022-09-06,1.009255,0.866965,2.8795
2022-09-07,1.002975,0.869905,2.8705
2022-09-08,1.003245,0.870705,2.8657
2022-09-09,0.995025,0.861975,2.8543
2022-09-10,0.98485,0.861995,2.8449
2022-09-11,0.98485,0.861995,2.8449
2022-09-12,0.98615,0.854195,2.8449
2022-09-13,1.000355,0.867555,2.8342
2022-09-14,0.999825,0.863985,2.8378
2022-09-15,0.999635,0.871405,2.8299
2022-09-16,0.999625,0.877345,2.8301
2022-09-17,0.99847,0.866814,2.8261
2022-09-18,0.99847,0.866814,2.8261
2022-09-19,0.998735,0.8758,2.8261
2022-09-20,1.002405,0.878695,2.8412
2022-09-21,1.013345,0.883785,2.8462
2022-09-22,1.015995,0.887295,2.8426
2022-09-23,1.02915,0.91717,2.8372
2022-09-24,1.03203,0.920938,2.8286
2022-09-25,1.03203,0.920938,2.8286
2022-09-26,1.03968,0.935105,2.8286
2022-09-27,1.04388,0.93666,2.8344
2022-09-28,1.030585,0.92163,2.8385
2022-09-29,1.022185,0.903495,2.8336
2022-09-30,1.02205,0.8987,2.8352
2022-10-01,1.01991,0.896861,2.8291
2022-10-02,1.01991,0.896861,2.8291
2022-10-03,1.020375,0.887485,2.8291
2022-10-04,1.002845,0.87305,2.8228
2022-10-05,1.013895,0.885755,2.815
2022-10-06,1.020305,0.897885,2.8055
2022-10-07,1.024475,0.901125,2.8043
2022-10-08,1.02668,0.901998,2.7997
2022-10-09,1.02668,0.901998,2.7997
2022-10-10,1.031865,0.906765,2.7997
2022-10-11,1.023605,0.895685,2.798
2022-10-12,1.032895,0.903935,2.792
2022-10-13,1.022445,0.88178,2.7859
2022-10-14,1.028675,0.895365,2.7741
2022-10-15,1.02845,0.895135,2.7741
2022-10-16,1.02845,0.895135,2.7741
2022-10-17,1.016265,0.877525,2.7741
2022-10-18,1.014595,0.883665,2.7645
2022-10-19,1.023625,0.89326,2.7627
2022-10-20,1.020125,0.8884,2.766
2022-10-21,1.015785,0.887645,2.7657
2022-10-22,1.01405,0.884603,2.7569
2022-10-23,1.01405,0.884603,2.7569
2022-10-24,1.013075,0.887385,2.7569
2022-10-25,1.005075,0.872275,2.7578
2022-10-26,0.992605,0.861375,2.7723
2022-10-27,1.00245,0.864405,2.7821
2022-10-28,1.006385,0.863265,2.784
2022-10-29,1.00355,0.861067,2.7758
2022-10-30,1.00355,0.861067,2.7758
2022-10-31,1.011995,0.870285,2.7758
2022-11-01,1.014305,0.873515,2.7754
2022-11-02,1.014035,0.872955,2.7676
2022-11-03,1.02525,0.8947,2.7596
2022-11-04,1.008625,0.885205,2.7491
2022-11-05,1.00165,0.878928,2.7419
2022-11-06,1.00165,0.878928,2.7419
2022-11-07,1.000705,0.872665,2.7419
2022-11-08,0.990895,0.86235,2.734
2022-11-09,0.996205,0.877425,2.7366
2022-11-10,0.982745,0.856255,2.7328
2022-11-11,0.967755,0.847785,2.7261
2022-11-12,0.96405,0.844773,2.7179
2022-11-13,0.96405,0.844773,2.7179
2022-11-14,0.968155,0.853335,2.7179
2022-11-15,0.963695,0.84069,2.7172
2022-11-16,0.962,0.84124,2.7249
2022-11-17,0.968382,0.84795,2.7396
2022-11-18,0.966655,0.84045,2.7272
2022-11-19,0.9666,0.841149,2.7188
2022-11-20,0.9666,0.841149,2.7188
2022-11-21,0.976855,0.84834,2.7188
2022-11-22,0.973445,0.842322,2.7178
2022-11-23,0.965415,0.83061,2.7192
2022-11-24,0.96105,0.8247,2.7192
2022-11-25,0.96133,0.82647,2.7117
2022-11-26,0.9602,0.827061,2.7088
2022-11-27,0.9602,0.827061,2.7088
2022-11-28,0.963,0.83074,2.7088
2022-11-29,0.966005,0.834,2.7103
2022-11-30,0.968965,0.83635,2.7153
2022-12-01,0.9525,0.81646,2.7177
2022-12-02,0.95131,0.81398,2.7112
2022-12-03,0.949,0.813008,2.7056
2022-12-04,0.949,0.813008,2.7056
2022-12-05,0.9516,0.82128,2.7056
2022-12-06,0.9521,0.81802,2.6987
2022-12-07,0.95195,0.82025,2.6943
2022-12-08,0.94764,0.81742,2.6902
2022-12-09,0.94783,0.8117,2.6848
2022-12-11,0.94815,0.815827,2.6802
2022-12-12,0.94806,0.81382,2.6802
2022-12-13,0.94098,0.80848,2.6773
2022-12-14,0.93841,0.8051,2.6766
2022-12-15,0.93986,0.818565,2.6736
2022-12-16,0.942285,0.8216,2.6691
2022-12-17,0.94345,0.823452,2.6674
2022-12-18,0.94345,0.823452,2.6674
2022-12-19,0.9412,0.82045,2.6674
2022-12-20,0.940601,0.82326,2.6682
2022-12-21,0.94356,0.82813,2.6667
2022-12-22,0.9445,0.83048,2.6646
2022-12-23,0.94137,0.82904,2.674
2022-12-26,0.94075,0.82895,2.6883
2022-12-27,0.93838,0.83127,2.7028
2022-12-28,0.9418,0.83135,2.7009
2022-12-29,0.93733,0.8291,2.7055
2022-12-30,0.93567,0.82878,2.7103
2022-12-31,0.93225,0.826583,2.702
2023-01-01,0.93225,0.826583,2.702
2023-01-02,0.9385,0.83009,2.702
2023-01-03,0.94755,0.8355,2.702
2023-01-04,0.94162,0.82956,2.7038
2023-01-05,0.95047,0.84017,2.7094
2023-01-06,0.94164,0.82885,2.7086
2023-01-07,0.93775,0.826925,2.7072
2023-01-08,0.93775,0.826925,2.7072
2023-01-09,0.92949,0.81933,2.7072
2023-01-10,0.93182,0.82314,2.699
2023-01-11,0.93028,0.82413,2.6941
2023-01-12,0.92431,0.82158,2.6867
2023-01-13,0.92517,0.82035,2.6837
2023-01-14,0.92185,0.817595,2.6789
2023-01-15,0.92185,0.817595,2.6789
2023-01-16,0.92379,0.81931,2.6789
2023-01-17,0.92617,0.81527,2.6738
2023-01-18,0.92418,0.80923,2.6726
2023-01-19,0.92555,0.8089,2.6695
2023-01-20,0.92311,0.80818,2.6695
2023-01-21,0.91935,0.807168,2.6594
2023-01-22,0.91935,0.807168,2.6594
2023-01-23,0.9207,0.80882,2.6594
2023-01-24,0.92011,0.81187,2.6504
2023-01-25,0.91764,0.80854,2.6499
2023-01-26,0.92037,0.80878,2.6491
2023-01-27,0.92122,0.80788,2.6451
2023-01-28,0.91975,0.806484,2.6393
2023-01-29,0.91975,0.807689,2.6393
2023-01-30,0.92017,0.808133,2.6393
2023-01-31,0.92106,0.81182,2.641
2023-02-01,0.91592,0.81271,2.6518
2023-02-02,0.91651,0.81615,2.6552
2023-02-03,0.92276,0.82793,2.6474
2023-02-04,0.92355,0.829566,2.6441
2023-02-05,0.92355,0.829566,2.6441
2023-02-06,0.93244,0.83239,2.6441
2023-02-07,0.93417,0.83221,2.6424
2023-02-08,0.93175,0.82724,2.6459
2023-02-09,0.92985,0.82327,2.6558
2023-02-10,0.93712,0.82887,2.6702
2023-02-11,0.93445,0.828912,2.667
2023-02-12,0.93445,0.828912,2.667
2023-02-13,0.9328,0.82395,2.667
2023-02-14,0.93266,0.82262,2.6619
2023-02-15,0.9362,0.83143,2.6583
2023-02-16,0.93575,0.832,2.6532
2023-02-17,0.93659,0.83205,2.6434
2023-02-18,0.9328,0.830289,2.6386
2023-02-19,0.9328,0.830289,2.6386
2023-02-20,0.9356,0.83068,2.6386
2023-02-21,0.93805,0.82531,2.6385
2023-02-22,0.94143,0.82899,2.6365
2023-02-23,0.94491,0.83245,2.6396
2023-02-24,0.94834,0.83707,2.6351
2023-02-25,0.9448,0.837065,2.6325
2023-02-26,0.9448,0.837065,2.6325
2023-02-27,0.94394,0.83131,2.6325
2023-02-28,0.94268,0.82626,2.6272
2023-03-01,0.93714,0.83133,2.6196
2023-03-02,0.94384,0.83745,2.6127
2023-03-03,0.94202,0.83402,2.6064
2023-03-04,0.93895,0.83091,2.6064
2023-03-05,0.93895,0.83091,2.6064
2023-03-06,0.93552,0.8303,2.6064
2023-03-07,0.94553,0.84332,2.6009
2023-03-08,0.94748,0.84462,2.5973
2023-03-09,0.94529,0.83863,2.5973
2023-03-10,0.93775,0.8298,2.5933
2023-03-11,0.9383,0.830979,2.5925
2023-03-12,0.9383,0.830979,2.5925
2023-03-13,0.93154,0.82272,2.5925
2023-03-14,0.93305,0.82266,2.5898
2023-03-15,0.94832,0.83209,2.5851
2023-03-16,0.94157,0.8257,2.5867
2023-03-17,0.93747,0.82147,2.5832
2023-03-18,0.93005,0.821187,2.58
2023-03-19,0.93005,0.821187,2.58
2023-03-20,0.93253,0.81506,2.58
2023-03-21,0.92859,0.82005,2.5763
2023-03-22,0.92628,0.81718,2.5762
2023-03-23,0.91787,0.81131,2.5754
2023-03-24,0.92916,0.81804,2.5768
2023-03-25,0.9275,0.817862,2.5764
2023-03-26,0.9275,0.817862,2.5764
2023-03-27,0.92695,0.81425,2.5764
2023-03-28,0.9223,0.81034,2.5754
2023-03-29,0.92353,0.81244,2.5712
2023-03-30,0.917221,0.8075,2.5655
2023-03-31,0.92057,0.8099,2.5604
2023-04-02,0.9199,0.810045,2.5563
2023-04-03,0.91858,0.80702,2.5563
2023-04-04,0.91376,0.80051,2.5517
2023-04-05,0.9175,0.80311,2.5461
2023-04-06,0.91438,0.80235,2.542
2023-04-07,0.91655,0.80525,2.5375
2023-04-08,0.9094,0.805088,2.533
2023-04-09,0.9094,0.805088,2.533
2023-04-10,0.9216,0.80797,2.533
2023-04-11,0.91756,0.8059,2.5299
2023-04-12,0.90954,0.80113,2.5274
2023-04-13,0.90468,0.79809,2.5261
2023-04-14,0.91088,0.8061,2.5229
2023-04-15,0.9006,0.804959,2.5229
2023-04-16,0.9006,0.804959,2.5229
2023-04-17,0.91644,0.80943,2.5229
2023-04-18,0.911868,0.804915,2.5229
2023-04-19,0.91196,0.80305,2.5197
2023-04-20,0.91195,0.80355,2.517
2023-04-21,0.910706,0.80449,2.514
2023-04-22,0.9011,0.804182,2.5105
2023-04-23,0.9011,0.804182,2.5105
2023-04-24,0.906495,0.802028,2.5105
2023-04-25,0.91163,0.80648,2.5069
2023-04-26,0.90571,0.802,2.5046
2023-04-27,0.90842,0.80224,2.5019
2023-04-28,0.90625,0.79511,2.4991
2023-04-29,0.8987,0.79526,2.4967
2023-04-30,0.8987,0.79526,2.4967
2023-05-01,0.91162,0.800246,2.4967
2023-05-02,0.90908,0.80145,2.494
2023-05-03,0.90511,0.79669,2.4911
2023-05-04,0.90697,0.79393,2.4887
2023-05-05,0.90626,0.79048,2.4858
2023-05-06,0.892,0.791202,2.4834
2023-05-07,0.892,0.791202,2.4834
2023-05-08,0.90685,0.791195,2.4834
2023-05-09,0.9127,0.79311,2.483
2023-05-10,0.91138,0.79211,2.483
2023-05-11,0.91509,0.79903,2.5294
2023-05-12,0.92144,0.80316,2.5458
2023-05-13,0.9141,0.803342,2.5458
2023-05-14,0.9141,0.8026,2.5458
2023-05-15,0.9194,0.79797,2.5458
2023-05-16,0.91985,0.80076,2.5395
2023-05-17,0.92211,0.79975,2.5638
2023-05-18,0.92905,0.80646,2.5347
2023-05-19,0.92395,0.80175,2.531
2023-05-20,0.9239,0.803439,2.534
2023-05-21,0.9239,0.803439,2.534
2023-05-22,0.92485,0.805,2.534
2023-05-23,0.92871,0.80551,2.5376
2023-05-24,0.92948,0.80812,2.557
2023-05-25,0.93334,0.81223,2.5879
2023-05-26,0.93271,0.80976,2.5876
2023-05-27,0.93185,0.809979,2.5876
2023-05-28,0.93185,0.810077,2.5876
2023-05-29,0.93341,0.809127,2.5876
2023-05-30,0.932358,0.80625,2.5823
2023-05-31,0.94023,0.80772,2.5919
2023-06-01,0.92937,0.79761,2.5972
2023-06-02,0.93366,0.80298,2.6396
2023-06-03,0.93235,0.803181,2.6335
2023-06-04,0.93235,0.803181,2.6335
2023-06-05,0.933576,0.804117,2.6335
2023-06-06,0.93557,0.80479,2.6209
2023-06-07,0.935,0.80415,2.6173
2023-06-08,0.927257,0.79667,2.6137
2023-06-09,0.93025,0.79485,2.6102
2023-06-10,0.9289,0.795513,2.6069
2023-06-11,0.9289,0.795513,2.6069
2023-06-12,0.93043,0.80039,2.6069
2023-06-13,0.92615,0.79242,2.6034
2023-06-14,0.9205,0.7878,2.6057
2023-06-15,0.91371,0.7829,2.6153
2023-06-16,0.91473,0.779885,2.6118
2023-06-17,0.91235,0.779788,2.6089
2023-06-18,0.91235,0.780062,2.6089
2023-06-19,0.91585,0.78251,2.6089
2023-06-20,0.91621,0.7841,2.6057
2023-06-21,0.91153,0.78394,2.6164
2023-06-22,0.91288,0.78532,2.6208
2023-06-23,0.91852,0.78748,2.626
2023-06-24,0.9148,0.786535,2.6284
2023-06-25,0.9148,0.786535,2.6284
2023-06-26,0.91677,0.78607,2.6284
2023-06-27,0.91251,0.78432,2.6284
2023-06-28,0.91657,0.79082,2.6285
2023-06-29,0.9196,0.79218,2.622
2023-06-30,0.91618,0.78665,2.6177
2023-07-01,0.91605,0.786999,2.6131
2023-07-02,0.91605,0.786999,2.6131
2023-07-03,0.91613,0.78756,2.6131
2023-07-04,0.91792,0.786285,2.6092
2023-07-05,0.92068,0.78671,2.6055
2023-07-06,0.91968,0.7855,2.6019
2023-07-07,0.91145,0.77836,2.5969
2023-07-08,0.91145,0.77836,2.593
2023-07-09,0.91145,0.77836,2.593
2023-07-10,0.91145,0.77836,2.593
2023-07-11,0.90757,0.775385,2.5894
2023-07-12,0.90715,0.7719,2.587
2023-07-13,0.89734,0.768755,2.5834
2023-07-14,0.8921,0.76345,2.5803
2023-07-15,0.88915,0.763884,2.5771
2023-07-16,0.88915,0.763884,2.5771
2023-07-17,0.890215,0.76462,2.5771
2023-07-18,0.891915,0.767435,2.5731
2023-07-19,0.8936,0.774715,2.5702
2023-07-20,0.8991,0.778135,2.5692
2023-07-21,0.898915,0.777755,2.5693
2023-07-22,0.8982,0.777847,2.5771
2023-07-23,0.8982,0.777756,2.5771
2023-07-24,0.902485,0.77964,2.5771
2023-07-25,0.9055,0.77657,2.6003
2023-07-26,0.903465,0.77441,2.6029
2023-07-27,0.909695,0.778695,2.6247
2023-07-28,0.90677,0.77655,2.6491
2023-07-29,0.9065,0.778452,2.6433
2023-07-30,0.9065,0.778452,2.6433
2023-07-31,0.90866,0.77773,2.6433
2023-08-01,0.91156,0.783615,2.6322
2023-08-02,0.91333,0.7857,2.6215
2023-08-03,0.91245,0.78617,2.6185
2023-08-04,0.90617,0.782445,2.615
2023-08-05,0.907,0.784437,2.6117
2023-08-06,0.907,0.784437,2.6117
2023-08-07,0.90895,0.7829,2.6117
2023-08-08,0.913385,0.785185,2.6106
2023-08-09,0.91105,0.78597,2.6136
2023-08-10,0.907894,0.78615,2.6147
2023-08-11,0.913145,0.787785,2.6315
2023-08-12,0.9121,0.787774,2.6211
2023-08-13,0.9121,0.787774,2.6211
2023-08-14,0.914704,0.787345,2.6211
2023-08-15,0.915885,0.78571,2.6186
2023-08-16,0.91837,0.78539,2.6209
2023-08-17,0.91942,0.783875,2.6226
2023-08-18,0.919875,0.78498,2.6179
2023-08-19,0.9184,0.785299,2.6219
2023-08-20,0.9184,0.785299,2.6219
2023-08-21,0.917385,0.784125,2.6219
2023-08-22,0.92178,0.78545,2.6192
2023-08-23,0.920275,0.78589,2.6215
2023-08-24,0.924165,0.79218,2.6334
2023-08-25,0.92641,0.794835,2.6387
2023-08-26,0.9264,0.794849,2.6299
2023-08-27,0.9264,0.794849,2.6299
2023-08-28,0.92505,0.793765,2.6299
2023-08-29,0.920938,0.792705,2.6299
2023-08-30,0.91551,0.78648,2.6268
2023-08-31,0.922285,0.789935,2.6292
2023-09-01,0.92725,0.79444,2.6293
2023-09-02,0.9263,0.79447,2.6252
2023-09-03,0.9263,0.79447,2.6252
2023-09-04,0.926484,0.79206,2.6252
2023-09-05,0.931945,0.79495,2.6248
2023-09-06,0.932965,0.800065,2.6279
2023-09-07,0.933965,0.80142,2.6268
2023-09-08,0.9343,0.80254,2.6251
2023-09-09,0.93355,0.802246,2.6251
2023-09-10,0.93355,0.802246,2.6251
2023-09-11,0.93024,0.798585,2.6251
2023-09-12,0.932565,0.801415,2.6234
2023-09-13,0.931015,0.800335,2.6238
2023-09-14,0.93875,0.80524,2.6282
2023-09-15,0.937095,0.806495,2.6362
2023-09-16,0.9369,0.807363,2.6333
2023-09-17,0.9369,0.807363,2.6333
2023-09-18,0.935425,0.806777,2.6333
2023-09-19,0.93603,0.80724,2.636
2023-09-20,0.931489,0.80533,2.6412
2023-09-21,0.937855,0.81285,2.675
2023-09-22,0.9383,0.81608,2.6879
2023-09-23,0.93705,0.81706,2.6816
2023-09-24,0.93705,0.81706,2.6816
2023-09-25,0.944305,0.819015,2.6816
2023-09-26,0.94603,0.821515,2.6681
2023-09-27,0.952055,0.82455,2.6732
2023-09-28,0.94706,0.81953,2.6778
2023-09-29,0.945345,0.81923,2.6832
2023-09-30,0.9446,0.819874,2.6783
2023-10-01,0.9446,0.819874,2.6783
2023-10-02,0.953155,0.825585,2.6783
2023-10-03,0.956069,0.8283,2.6811
2023-10-04,0.95105,0.82286,2.6802
2023-10-05,0.949265,0.821155,2.6806
2023-10-06,0.945075,0.817125,2.6783
2023-10-07,0.94335,0.816993,2.6719
2023-10-08,0.94335,0.816993,2.6719
2023-10-09,0.94901,0.819635,2.6719
2023-10-10,0.9419,0.813675,2.6675
2023-10-11,0.942975,0.813315,2.6793
2023-10-12,0.947915,0.81936,2.696
2023-10-13,0.951615,0.823895,2.698
2023-10-14,0.95105,0.82481,2.6984
2023-10-15,0.95105,0.82481,2.6984
2023-10-16,0.948002,0.81962,2.6984
2023-10-17,0.944735,0.819705,2.6977
2023-10-18,0.949305,0.82315,2.6925
2023-10-19,0.94444,0.82202,2.6925
2023-10-20,0.9446,0.82299,2.696
2023-10-21,0.94325,0.822978,2.6958
2023-10-22,0.94325,0.822978,2.6958
2023-10-23,0.938205,0.817865,2.6958
2023-10-24,0.944715,0.822605,2.6971
2023-10-25,0.945745,0.82473,2.6997
2023-10-26,0.949995,0.82636,2.7052
2023-10-27,0.94491,0.82402,2.7058
2023-10-28,0.9453,0.824538,2.7037
2023-10-29,0.9453,0.824538,2.7037
2023-10-30,0.94289,0.82337,2.7037
2023-10-31,0.946445,0.824235,2.7048
2023-11-01,0.949345,0.8249,2.7079
2023-11-02,0.94222,0.820985,2.7149
2023-11-03,0.93158,0.80785,2.7152
2023-11-04,0.93145,0.808081,2.7138
2023-11-05,0.93145,0.808081,2.7138
2023-11-06,0.930685,0.80713,2.7138
2023-11-07,0.93582,0.8132,2.7061
2023-11-08,0.93352,0.813035,2.7
2023-11-09,0.933489,0.81467,2.7025
2023-11-10,0.93717,0.819345,2.7048
2023-11-11,0.9333,0.81813,2.6989
2023-11-12,0.9333,0.81813,2.6989
2023-11-13,0.934645,0.815185,2.6989
2023-11-14,0.920585,0.80082,2.697
2023-11-15,0.92143,0.80441,2.6981
2023-11-16,0.92185,0.80537,2.7008
2023-11-17,0.919414,0.8047,2.7011
2023-11-18,0.91605,0.802762,2.6985
2023-11-19,0.91605,0.802762,2.6985
2023-11-20,0.91372,0.79981,2.6985
2023-11-21,0.91526,0.797775,2.6981
2023-11-22,0.92016,0.80265,2.7037
2023-11-23,0.9169,0.79765,2.7122
2023-11-24,0.914725,0.79353,2.7122
2023-11-25,0.9133,0.793588,2.7128
2023-11-26,0.9133,0.793588,2.7128
2023-11-27,0.914655,0.79318,2.7128
2023-11-28,0.908905,0.787,2.7113
2023-11-29,0.911845,0.78862,2.7128
2023-11-30,0.916445,0.7912,2.7129
2023-12-01,0.918895,0.78816,2.7086
2023-12-02,0.91855,0.787464,2.7026
2023-12-03,0.91855,0.787464,2.7026
2023-12-04,0.924465,0.79215,2.7026
2023-12-05,0.927465,0.79463,2.6943
2023-12-06,0.926935,0.79435,2.6937
2023-12-07,0.926485,0.795025,2.686
2023-12-08,0.93033,0.79759,2.679
2023-12-09,0.9282,0.79694,2.6695
2023-12-10,0.9282,0.79694,2.6695
2023-12-11,0.930615,0.79705,2.6695
2023-12-12,0.927085,0.79695,2.6684
2023-12-13,0.92649,0.79813,2.6734
2023-12-14,0.909205,0.78287,2.6745
2023-12-15,0.91713,0.78717,2.6859
2023-12-16,0.9168,0.788084,2.6816
2023-12-17,0.9168,0.788084,2.6816
2023-12-18,0.91565,0.79103,2.6816
2023-12-19,0.91081,0.78398,2.6802
2023-12-20,0.91253,0.7896,2.6822
2023-12-21,0.909735,0.78936,2.6854
2023-12-22,0.908405,0.786725,2.6882
2023-12-23,0.90705,0.787464,2.6878
2023-12-24,0.90705,0.788924,2.6878
2023-12-25,0.9057,0.78745,2.6878
2023-12-26,0.906245,0.786855,2.6905
2023-12-27,0.89993,0.78159,2.6908
2023-12-28,0.903135,0.78493,2.692
2023-12-29,0.9042,0.7851,2.693
2023-12-30,0.9046,0.784929,2.6894
2023-12-31,0.9046,0.784929,2.6894
